domain,political_label,NG_score,diversity,diversity_qn,partisanship_mean,partisanship_median,broadcasters_gini_all,broadcasters_gini_left,broadcasters_gini_right,broadcasters_gini_minima,broadcasters_inequality_all,broadcasters_inequality_left,broadcasters_inequality_right,broadcasters_inequality_minima,article_gini_all,article_gini_left,article_gini_right,article_gini_minima,article_inequality_all,article_inequality_left,article_inequality_right,article_inequality_minima,centrality_degree_all,centrality_degree_left,centrality_degree_right,centrality_degree_minima,centrality_eigen-vector_all,centrality_eigen-vector_left,centrality_eigen-vector_right,centrality_eigen-vector_minima,centrality_page-rank_all,centrality_page-rank_left,centrality_page-rank_right,centrality_page-rank_minima,centrality_harmonic_all,centrality_harmonic_left,centrality_harmonic_right,centrality_harmonic_minima,centrality_closeness_all,centrality_closeness_left,centrality_closeness_right,centrality_closeness_minima,centrality_betweenness_all,centrality_betweenness_left,centrality_betweenness_right,centrality_betweenness_minima,broadcasts_num_all,broadcasts_num_left,broadcasts_num_right,broadcasts_num-log_all,broadcasts_num-log_left,broadcasts_num-log_right,broadcasters_num_all,broadcasters_num_left,broadcasters_num_right,broadcasters_num-log_all,broadcasters_num-log_left,broadcasters_num-log_right,broadcasts_prop-left,broadcasts_prop-right,broadcasters_prop-left,broadcasters_prop-right
greatfallstribune.com,left,100.0,0.1317431313555562,0.4648800659968737,-0.049785508609038,-0.1538461538461538,0.1714285714285714,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1071428571428571,0.1,0.1111111111111111,0.1,0.3333333333333333,0.1587301587301587,0.1041666666666666,0.1041666666666666,0.3333333333333333,0.1587301587301587,0.1041666666666666,0.1041666666666666,0.1858503401360544,0.3617584745762712,0.3617584745762712,0.3617584745762712,0.0177892799643099,0.0178160910443614,0.0177904615157694,0.0177904615157694,0.000364029201068,0.0004168832766098,0.0004159819451408,0.0004159819451408,1285.5,1285.5,1285.5,1285.5,0.3135932575422668,0.6104106045910119,0.6104106045910119,0.6104106045910119,1.3819160250498509e-05,5.2621986279512965e-05,5.239716544271312e-05,5.239716544271312e-05,10,6.0,4.0,2.302585092994046,1.791759469228055,1.3862943611198906,7,4.0,3.0,1.9459101490553128,1.3862943611198906,1.0986122886681098,0.6,0.4,0.5714285714285714,0.4285714285714285
themindunleashed.com,left,57.0,0.1232828510200804,0.4637227387885479,-0.1112141455096082,-0.1415094339622641,0.303030303030303,0.119047619047619,0.4166666666666667,0.119047619047619,0.3427719821162444,0.0649350649350649,0.4807692307692308,0.0649350649350649,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1812244897959183,0.3527542372881356,0.3527542372881356,0.3527542372881356,0.0172660421029324,0.0172897186092135,0.017268144805324,0.017268144805324,0.0003578149671984,0.0004097539148831,0.0004088389619124,0.0004088389619124,1277.0,1277.0,1277.0,1277.0,0.3118790821794955,0.6070739549839228,0.6070739549839228,0.6070739549839228,1.5716481939412186e-05,5.98675963170258e-05,5.956555745360948e-05,5.956555745360948e-05,21,12.0,9.0,3.044522437723423,2.4849066497880004,2.19722457733622,11,7.0,4.0,2.3978952727983707,1.9459101490553128,1.3862943611198906,0.5714285714285714,0.4285714285714285,0.6363636363636364,0.3636363636363636
theheartysoul.com,right,87.5,0.2083510519280548,0.3741580785672512,0.0469662443835538,0.25,0.1558441558441558,0.1333333333333333,0.1666666666666666,0.1333333333333333,0.0902255639097744,0.074074074074074,0.1,0.074074074074074,0.160427807486631,0.1714285714285714,0.1333333333333333,0.1333333333333333,0.160427807486631,0.1714285714285714,0.1333333333333333,0.1333333333333333,0.1425850340136054,0.2775423728813559,0.2775423728813559,0.2775423728813559,0.0137746234460725,0.0137807545837042,0.0137763834938167,0.0137763834938167,0.0002963673077616,0.0003393300816014,0.0003384938375279,0.0003384938375279,1206.0,1206.0,1206.0,1206.0,0.2982607458727648,0.5805658056580566,0.5805658056580566,0.5805658056580566,8.086596534670663e-06,3.119841726250076e-05,3.064958394624534e-05,3.064958394624534e-05,11,5.0,6.0,2.3978952727983707,1.6094379124341005,1.791759469228055,7,3.0,4.0,1.9459101490553128,1.0986122886681098,1.3862943611198906,0.4545454545454545,0.5454545454545454,0.4285714285714285,0.5714285714285714
nwfdailynews.com,left,92.5,0.3109010564997526,0.4951979780577811,-0.2085855957979062,-0.4137931034482758,0.2181818181818182,0.1714285714285714,0.15,0.15,0.1735537190082644,0.1312741312741313,0.1071428571428571,0.1071428571428571,0.0888888888888888,0.032183908045977,0.1714285714285714,0.032183908045977,0.0888888888888888,0.032183908045977,0.1714285714285714,0.032183908045977,0.1028571428571428,0.2002118644067796,0.2002118644067796,0.2002118644067796,0.0108305022412821,0.0108450988254786,0.0108316521525187,0.0108316521525187,0.0002310136750247,0.0002642086929696,0.0002636980668093,0.0002636980668093,1133.0,1133.0,1133.0,1133.0,0.2854455401937114,0.5556209535020601,0.5556209535020601,0.5556209535020601,2.313729388776509e-06,8.813626191557137e-06,8.770516085068917e-06,8.770516085068917e-06,20,15.0,5.0,2.995732273553991,2.70805020110221,1.6094379124341005,11,7.0,4.0,2.3978952727983707,1.9459101490553128,1.3862943611198906,0.75,0.25,0.6363636363636364,0.3636363636363636
polinews.org,left,49.5,0.0734257762188807,0.2213492994509731,-0.4700230888873657,-0.5131578947368421,0.2053872053872053,0.2034198113207547,0.0,0.0,0.1818181818181818,0.1796144859813084,0.0,0.0,0.3644781144781144,0.3629554947429065,0.0,0.0,0.3644781144781144,0.3629554947429065,0.0,0.0,0.2051700680272108,0.399364406779661,0.399364406779661,0.399364406779661,0.0194109020462181,0.0194454829543778,0.0194119095544298,0.0194119095544298,0.0003964112336678,0.0004539820675388,0.0004530276103341,0.0004530276103341,1321.0,1321.0,1321.0,1321.0,0.3209609350027237,0.6247518199867638,0.6247518199867638,0.6247518199867638,2.2513750239715085e-05,8.546284293775465e-05,8.539168529936769e-05,8.539168529936769e-05,54,53.0,1.0,3.9889840465642745,3.970291913552122,0.0,33,32.0,1.0,3.49650756146648,3.4657359027997265,0.0,0.9814814814814816,0.0185185185185185,0.9696969696969696,0.0303030303030303
carolinajournal.com,right,75.0,0.1695513245329558,0.5389350845963756,0.2614072546807238,0.3047619047619047,0.6190476190476191,0.0,0.5866666666666667,0.0,0.7505330490405118,0.0,0.7059438548800249,0.0,0.1836785009861933,0.1333333333333333,0.1818181818181818,0.1333333333333333,0.1836785009861933,0.1333333333333333,0.1818181818181818,0.1333333333333333,0.1999999999999999,0.3893008474576271,0.3893008474576271,0.3893008474576271,0.0192170799817797,0.019237733511935,0.0192191313220952,0.0192191313220952,0.0003865434505465,0.000442744093189,0.0004417340983509,0.0004417340983509,1311.5,1311.5,1311.5,1311.5,0.3189555888123088,0.6208484051298915,0.6208484051298915,0.6208484051298915,1.7007882181273817e-05,6.486639972830802e-05,6.446850336796483e-05,6.446850336796483e-05,78,3.0,75.0,4.356708826689592,1.0986122886681098,4.31748811353631,14,3.0,11.0,2.6390573296152584,1.0986122886681098,2.3978952727983707,0.0384615384615384,0.9615384615384616,0.2142857142857142,0.7857142857142857
thv11.com,right,100.0,0.2604324350589166,0.7695891695031651,0.0116150340733308,-0.1166666666666666,0.1714285714285714,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1071428571428571,0.1,0.1111111111111111,0.1,0.15,0.1333333333333333,0.1666666666666666,0.1333333333333333,0.15,0.1333333333333333,0.1666666666666666,0.1333333333333333,0.1017687074829932,0.198093220338983,0.198093220338983,0.198093220338983,0.0106574424583692,0.0106709391470991,0.0106586874242031,0.0106586874242031,0.0002298748754464,0.0002628912289028,0.0002623873827666,0.0002623873827666,1131.0,1131.0,1131.0,1131.0,0.285109919335165,0.5549676660787772,0.5549676660787772,0.5549676660787772,2.6845631015783774e-06,1.022271503711757e-05,1.0178139208947636e-05,1.0178139208947636e-05,10,6.0,4.0,2.302585092994046,1.791759469228055,1.3862943611198906,7,4.0,3.0,1.9459101490553128,1.3862943611198906,1.0986122886681098,0.6,0.4,0.5714285714285714,0.4285714285714285
kptv.com,left,77.5,0.199524072657387,0.5121102613811712,-0.0599641918711115,-0.1,0.615819209039548,0.7018229166666666,0.1570247933884297,0.1570247933884297,0.8880851337448559,0.8736287845546292,0.1199999999999999,0.1199999999999999,0.2734165923282783,0.2720156555772994,0.0452380952380952,0.0452380952380952,0.2734165923282783,0.2720156555772994,0.0452380952380952,0.0452380952380952,0.2857142857142857,0.5561440677966102,0.5561440677966102,0.5561440677966102,0.0253371559210724,0.0253599214634864,0.0253385803289764,0.0253385803289764,0.0005294898685003,0.0006069357137158,0.0006053265321561,0.0006053265321561,1469.0,1469.0,1469.0,1469.0,0.3558121590529094,0.6925898752751284,0.6925898752751284,0.6925898752751284,6.563590582927962e-05,0.0002506397875888,0.0002488259340186,0.0002488259340186,118,96.0,22.0,4.770684624465665,4.564348191467836,3.091042453358316,27,16.0,11.0,3.295836866004329,2.772588722239781,2.3978952727983707,0.8135593220338984,0.1864406779661017,0.5925925925925926,0.4074074074074074
ljworld.com,left,100.0,0.0810671297934235,0.2999453394065193,-0.3462965941386432,-0.4145640594336978,0.7319148936170212,0.7471590909090909,0.1666666666666666,0.1666666666666666,0.8402169981916815,0.8243194192377495,0.1,0.1,0.3162908859955541,0.3097902097902097,0.1666666666666666,0.1666666666666666,0.3162908859955541,0.3097902097902097,0.1666666666666666,0.1666666666666666,0.1972789115646258,0.3840042372881356,0.3840042372881356,0.3840042372881356,0.0188298490996541,0.0188660488665076,0.0188317197614931,0.0188317197614931,0.0003825426411852,0.0004380402991907,0.0004371648967526,0.0004371648967526,1306.5,1306.5,1306.5,1306.5,0.3179101755418654,0.618813503769256,0.618813503769256,0.618813503769256,1.6670926113012926e-05,6.318479256179439e-05,6.318818737161161e-05,6.318479256179439e-05,94,88.0,6.0,4.543294782270004,4.477336814478207,1.791759469228055,10,8.0,2.0,2.302585092994046,2.079441541679836,0.6931471805599453,0.9361702127659576,0.0638297872340425,0.8,0.2
wabe.org,left,92.5,0.2170128206629938,0.313574761497891,-0.3460352552421607,-0.5294117647058824,0.4636989931107578,0.3382594417077175,0.5673076923076923,0.3382594417077175,0.6005835380835379,0.4176082171680118,0.5946162046908315,0.4176082171680118,0.2264795826587516,0.2301729278473464,0.2087078651685393,0.2087078651685393,0.2264795826587516,0.2301729278473464,0.2087078651685393,0.2087078651685393,0.2628571428571428,0.5116525423728814,0.5116525423728814,0.5116525423728814,0.0239961303555289,0.0240393659669545,0.0239974232799334,0.0239974232799334,0.0004896170406811,0.0005609164067494,0.0005597185907279,0.0005597185907279,1427.0,1427.0,1427.0,1427.0,0.3451757813445663,0.6718861209964413,0.6718861209964413,0.6718861209964413,4.4057296510403024e-05,0.0001671334383378,0.000167037751332,0.000167037751332,102,63.0,39.0,4.624972813284271,4.143134726391533,3.6635616461296463,37,29.0,8.0,3.610917912644224,3.367295829986474,2.079441541679836,0.6176470588235294,0.3823529411764705,0.7837837837837838,0.2162162162162162
eurweb.com,left,70.0,0.2112823638894894,0.3848516303622768,-0.0825644282166021,-0.2435897435897435,0.3131313131313131,0.0888888888888888,0.4038461538461538,0.0888888888888888,0.4024691358024692,0.0470588235294117,0.4212328767123288,0.0470588235294117,0.0818181818181818,0.0522875816993464,0.1003344481605351,0.0522875816993464,0.0818181818181818,0.0522875816993464,0.1003344481605351,0.0522875816993464,0.1317006802721088,0.2563559322033898,0.2563559322033898,0.2563559322033898,0.0127926575274246,0.0128018360075636,0.0127935338411655,0.0127935338411655,0.0002792308143133,0.0003196899250194,0.00031888480677,0.00031888480677,1186.0,1186.0,1186.0,1186.0,0.2946366784867045,0.5735115431348724,0.5735115431348724,0.5735115431348724,7.88026280403327e-06,3.042524680815561e-05,2.989043595116022e-05,2.989043595116022e-05,22,9.0,13.0,3.091042453358316,2.19722457733622,2.5649493574615367,9,5.0,4.0,2.19722457733622,1.6094379124341005,1.3862943611198906,0.4090909090909091,0.5909090909090909,0.5555555555555556,0.4444444444444444
poststar.com,left,85.0,0.2248575837446195,0.5165250050137677,-0.1308013700482297,-0.3588709677419354,0.3333333333333333,0.1714285714285714,0.4166666666666667,0.1714285714285714,0.4,0.1071428571428571,0.4385964912280702,0.1071428571428571,0.1666666666666666,0.15,0.0,0.0,0.1666666666666666,0.15,0.0,0.0,0.1420408163265306,0.2764830508474576,0.2764830508474576,0.2764830508474576,0.0137900772303149,0.0138118061939318,0.0137915230718119,0.0137915230718119,0.0002952835033271,0.0003379373294,0.0003372582584832,0.0003372582584832,1205.0,1205.0,1205.0,1205.0,0.2980774264223206,0.5802089735709896,0.5802089735709896,0.5802089735709896,8.452863989560908e-06,3.212217705242916e-05,3.205036149812699e-05,3.205036149812699e-05,18,10.0,8.0,2.8903717578961645,2.302585092994046,2.079441541679836,10,7.0,3.0,2.302585092994046,1.9459101490553128,1.0986122886681098,0.5555555555555556,0.4444444444444444,0.7,0.3
plantbasednews.org,left,80.0,0.0151175196452446,0.152485072955115,-0.5132979017780244,-0.4838709677419355,0.6158730158730159,0.6158730158730159,,,0.7529743899979834,0.7529743899979834,,,0.1587301587301587,0.1587301587301587,,,0.1587301587301587,0.1587301587301587,,,0.1175510204081632,0.2288135593220339,0.2272245762711864,0.2272245762711864,0.0120456517665704,0.012068468881651,0.0119851170379718,0.0119851170379718,0.0002547486207979,0.000291399148683,0.0002893670696614,0.0002893670696614,1160.0,1160.0,1158.5,1158.5,0.2900550076489925,0.5645933014354066,0.5640872423065432,0.5640872423065432,3.460579965300019e-06,1.311509661962384e-05,1.276987050610433e-05,1.276987050610433e-05,35,35.0,0.0,3.555348061489413,3.555348061489413,,9,9.0,0.0,2.19722457733622,2.19722457733622,,1.0,,1.0,
amny.com,left,95.0,0.1304469428389552,0.2481521945581601,-0.3955137165133098,-0.4927184466019417,0.3260869565217392,0.3382113821138211,0.1333333333333333,0.1333333333333333,0.3611111111111112,0.3596190476190476,0.074074074074074,0.074074074074074,0.2570888468809074,0.2559540889526542,0.1714285714285714,0.1714285714285714,0.2570888468809074,0.2559540889526542,0.1714285714285714,0.1714285714285714,0.2038095238095238,0.3967161016949153,0.3967161016949153,0.3967161016949153,0.0194613768904356,0.0194883098390091,0.0194625443860953,0.0194625443860953,0.0003934982398763,0.0004507257281012,0.0004496862874121,0.0004496862874121,1318.5,1318.5,1318.5,1318.5,0.3204307715818405,0.6237198546415593,0.6237198546415593,0.6237198546415593,2.0854035150902785e-05,7.94548711119031e-05,7.908091080921873e-05,7.908091080921873e-05,46,41.0,5.0,3.828641396489095,3.713572066704308,1.6094379124341005,18,15.0,3.0,2.8903717578961645,2.70805020110221,1.0986122886681098,0.8913043478260869,0.108695652173913,0.8333333333333334,0.1666666666666666
elephantjournal.com,left,87.5,0.0623963873265932,0.2419089629216212,-0.4245135921243406,-0.4615384615384615,0.7059787059787059,0.7073394495412844,0.0,0.0,0.7899698276596833,0.7770501032088573,0.0,0.0,0.0967089538518109,0.0982146256043245,0.0,0.0,0.0967089538518109,0.0982146256043245,0.0,0.0,0.1798639455782313,0.3501059322033898,0.3501059322033898,0.3501059322033898,0.0170753532614899,0.0171088173078329,0.017076714653638,0.017076714653638,0.0003561592019764,0.0004077362019126,0.0004069427921346,0.0004069427921346,1274.5,1274.5,1274.5,1274.5,0.3113784737008768,0.6060995184590691,0.6060995184590691,0.6060995184590691,1.6012737801614723e-05,6.068595597231724e-05,6.070813663033423e-05,6.068595597231724e-05,111,109.0,2.0,4.709530201312334,4.691347882229144,0.6931471805599453,11,10.0,1.0,2.3978952727983707,2.302585092994046,0.0,0.981981981981982,0.018018018018018,0.9090909090909092,0.0909090909090909
ktvz.com,left,92.5,0.1720933155999612,0.5097138871990811,-0.2492848648517657,-0.4415584415584415,0.3970189701897019,0.1978021978021978,0.5,0.1978021978021978,0.5444444444444444,0.1301775147928994,0.5180722891566264,0.1301775147928994,0.2779963283503803,0.1704545454545454,0.2310694769711163,0.1704545454545454,0.2779963283503803,0.1704545454545454,0.2310694769711163,0.1704545454545454,0.2117006802721088,0.4120762711864407,0.4120762711864407,0.4120762711864407,0.0198851508632224,0.0199180254470427,0.0198869199718766,0.0198869199718766,0.0004064546693916,0.0004655009730581,0.0004645221131551,0.0004645221131551,1333.0,1333.0,1333.0,1333.0,0.3235303354163546,0.6297531687791861,0.6297531687791861,0.6297531687791861,2.347494984657852e-05,8.906800039870289e-05,8.898739172347673e-05,8.898739172347673e-05,41,21.0,20.0,3.713572066704308,3.044522437723423,2.995732273553991,18,13.0,5.0,2.8903717578961645,2.5649493574615367,1.6094379124341005,0.5121951219512195,0.4878048780487805,0.7222222222222222,0.2777777777777778
wdbj7.com,left,100.0,0.1999241781773146,0.5409571370528135,-0.035571085531796,-0.1212006079027355,0.4323529411764706,0.371900826446281,0.4444444444444444,0.371900826446281,0.5845047923322684,0.4883720930232558,0.5883504650024475,0.4883720930232558,0.2298850574712643,0.0818181818181818,0.2861335289801908,0.0818181818181818,0.2298850574712643,0.0818181818181818,0.2861335289801908,0.0818181818181818,0.1746938775510204,0.3400423728813559,0.3400423728813559,0.3400423728813559,0.0167459191446236,0.0167527447262093,0.0167479591111013,0.0167479591111013,0.0003485264894787,0.0003992098767176,0.0003981707957016,0.0003981707957016,1265.0,1265.0,1265.0,1265.0,0.309490729284694,0.6024250159540523,0.6024250159540523,0.6024250159540523,1.6708095054138863e-05,6.427662162814718e-05,6.33302637144224e-05,6.33302637144224e-05,51,22.0,29.0,3.9318256327243257,3.091042453358316,3.367295829986474,20,11.0,9.0,2.995732273553991,2.3978952727983707,2.19722457733622,0.4313725490196078,0.5686274509803921,0.55,0.45
nerdwallet.com,right,100.0,0.2322297105942876,0.8630006256608628,0.2464805960694118,0.2953216374269005,0.34375,0.1666666666666666,0.3717948717948718,0.1666666666666666,0.3846153846153846,0.1,0.4007092198581561,0.1,0.1704545454545454,0.1333333333333333,0.1628959276018099,0.1333333333333333,0.1704545454545454,0.1333333333333333,0.1628959276018099,0.1333333333333333,0.1066666666666666,0.2076271186440678,0.2076271186440678,0.2076271186440678,0.0109937886812787,0.0110130514926689,0.0109951502162856,0.0109951502162856,0.000237876284867,0.0002720357092856,0.0002715533352753,0.0002715533352753,1140.0,1140.0,1140.0,1140.0,0.2866264614592882,0.557919621749409,0.557919621749409,0.557919621749409,3.0092926841099363e-06,1.1406063320567294e-05,1.1411151309081929e-05,1.1406063320567294e-05,16,3.0,13.0,2.772588722239781,1.0986122886681098,2.5649493574615367,8,2.0,6.0,2.079441541679836,0.6931471805599453,1.791759469228055,0.1875,0.8125,0.25,0.75
sonsoflibertymedia.com,right,10.0,0.0769546670329533,0.346475620647095,0.4006302677007872,0.4827586206896552,0.2244897959183673,0.0,0.25,0.0,0.1764705882352941,0.0,0.2,0.0,0.0659340659340659,0.0,0.0757575757575757,0.0,0.0659340659340659,0.0,0.0757575757575757,0.0,0.1006802721088435,0.1959745762711864,0.1959745762711864,0.1959745762711864,0.0094772760663833,0.0094545068419838,0.0094786879581451,0.0094545068419838,0.0002321660444561,0.0002659790271447,0.000264980496476,0.000264980496476,1129.0,1129.0,1129.0,1129.0,0.2847750867816299,0.5543159130945391,0.5543159130945391,0.5543159130945391,4.503545039671103e-06,1.910967768220065e-05,1.7068520145286017e-05,1.7068520145286017e-05,14,2.0,12.0,2.6390573296152584,0.6931471805599453,2.4849066497880004,7,1.0,6.0,1.9459101490553128,0.0,1.791759469228055,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.8571428571428571
dennismichaellynch.com,right,30.0,0.0252554207340699,0.195806864645742,0.5033290406559697,0.5068933823529411,0.2052631578947368,,0.2052631578947368,,0.1604651162790697,,0.1604651162790697,,0.1116427432216905,,0.1116427432216905,,0.1116427432216905,,0.1116427432216905,,0.0963265306122449,0.1663135593220339,0.1875,0.1663135593220339,0.0091872274448872,0.0085855099291292,0.0091886334860643,0.0085855099291292,0.0002242875088756,0.0002346777464728,0.0002559740233537,0.0002346777464728,1121.0,1101.0,1121.0,1101.0,0.2834435843302838,0.5453495089543616,0.5517241379310345,0.5453495089543616,3.641473215089853e-06,7.90305933527758e-06,1.3800655824329498e-05,7.90305933527758e-06,19,0.0,19.0,2.9444389791664403,,2.9444389791664403,10,0.0,10.0,2.302585092994046,,2.302585092994046,,1.0,,1.0
conservativefighters.co,right,52.0,0.0088557401761898,0.146667594016255,0.4452539524918338,0.4736842105263157,0.5789473684210525,,0.5789473684210525,,0.6662043458159962,,0.6662043458159962,,0.0721804511278195,,0.0721804511278195,,0.0721804511278195,,0.0721804511278195,,0.0851700680272108,0.1414194915254237,0.1657838983050847,0.1414194915254237,0.0079227965832666,0.007256501098453,0.0079240110670634,0.007256501098453,0.0002073129222822,0.0002116180690666,0.0002365458248199,0.0002116180690666,1100.5,1077.5,1100.5,1077.5,0.280087769442169,0.5380450270732402,0.5451920300317644,0.5380450270732402,2.7304465970849588e-06,5.213534798177445e-06,1.0347996952698002e-05,5.213534798177445e-06,38,0.0,38.0,3.6375861597263857,,3.6375861597263857,7,0.0,7.0,1.9459101490553128,,1.9459101490553128,,1.0,,1.0
afinalwarning.com,right,5.0,0.0106743723478944,0.1726001251321725,0.4652990008197699,0.4736842105263157,0.2637362637362637,,0.2637362637362637,,0.2211981566820276,,0.2211981566820276,,0.1003344481605351,,0.1003344481605351,,0.1003344481605351,,0.1003344481605351,,0.0761904761904761,0.1281779661016949,0.1483050847457627,0.1281779661016949,0.0072307831967317,0.0067071088599304,0.0072319301728627,0.0067071088599304,0.000192934013853,0.0001990996447832,0.0002200827147991,0.0001990996447832,1084.0,1065.0,1084.0,1065.0,0.277443920359906,0.5342388228636107,0.540045766590389,0.5342388228636107,1.888816409942608e-06,3.159649324307446e-06,7.15834049827561e-06,3.159649324307446e-06,13,0.0,13.0,2.5649493574615367,,2.5649493574615367,7,0.0,7.0,1.9459101490553128,,1.9459101490553128,,1.0,,1.0
thehornnews.com,right,49.5,0.045245978249233,0.2146357881669774,0.5171037527299484,0.4848484848484848,0.4484848484848485,,0.4484848484848485,,0.5071193866374589,,0.5071193866374589,,0.1696969696969697,,0.1696969696969697,,0.1696969696969697,,0.1696969696969697,,0.1123809523809523,0.1959745762711864,0.21875,0.1959745762711864,0.0108597294497884,0.0102728542415401,0.0108613490760653,0.0102728542415401,0.0002495477939135,0.0002614046900513,0.0002848817342283,0.0002614046900513,1150.5,1129.0,1150.5,1129.0,0.2884162787922186,0.5543159130945391,0.5614035087719298,0.5543159130945391,5.45466486962305e-06,9.882170985157691e-06,2.067238945786709e-05,9.882170985157691e-06,30,0.0,30.0,3.4011973816621555,,3.4011973816621555,11,0.0,11.0,2.3978952727983707,,2.3978952727983707,,1.0,,1.0
vancouversun.com,left,92.5,0.2343962473784468,0.4595198136635763,-0.0794428093245902,-0.2071428571428571,0.2272036474164133,0.213903743315508,0.1558441558441558,0.1558441558441558,0.1866715758468335,0.1680672268907563,0.109090909090909,0.109090909090909,0.4808415441001475,0.3821767713659605,0.1776315789473684,0.1776315789473684,0.4808415441001475,0.3821767713659605,0.1776315789473684,0.1776315789473684,0.2639455782312925,0.513771186440678,0.513771186440678,0.513771186440678,0.0240368095019382,0.0240594096589025,0.0240383563592083,0.0240383563592083,0.0004920379014864,0.0005639323833824,0.0005624786119771,0.0005624786119771,1429.0,1429.0,1429.0,1429.0,0.3456678352025057,0.6728439059158945,0.6728439059158945,0.6728439059158945,4.7061223073737287e-05,0.0001798568946842,0.0001784286844838,0.0001784286844838,47,33.0,14.0,3.8501476017100575,3.49650756146648,2.6390573296152584,28,17.0,11.0,3.332204510175204,2.833213344056216,2.3978952727983707,0.7021276595744681,0.2978723404255319,0.6071428571428571,0.3928571428571428
tnc.news,right,67.5,0.0231570077950227,0.1447268129990264,0.4440674603174602,0.40625,0.8282619907168645,,0.8282619907168645,,0.8428827389911029,,0.8428827389911029,,0.1426129319431776,,0.1426129319431776,,0.1426129319431776,,0.1426129319431776,,0.0816326530612244,0.1440677966101695,0.1588983050847457,0.1440677966101695,0.0079576686739046,0.0075459612164729,0.0079589030453795,0.0075459612164729,0.0002003442543628,0.0002135397731651,0.0002285794080218,0.0002135397731651,1094.0,1080.0,1094.0,1080.0,0.2790402605230814,0.5388127853881278,0.5431530494821634,0.5388127853881278,1.8856670876340105e-06,4.283415526977713e-06,7.1464050230726805e-06,4.283415526977713e-06,277,0.0,277.0,5.6240175061873385,,5.6240175061873385,7,0.0,7.0,1.9459101490553128,,1.9459101490553128,,1.0,,1.0
alphanewsmn.com,right,49.5,0.1350708904701974,0.2377654784984008,0.3675228903961781,0.5217391304347826,0.2765432098765432,0.0,0.2707692307692307,0.0,0.3154929577464788,0.0,0.3032329988851728,0.0,0.2579205711735832,0.0,0.2585199610516066,0.0,0.2579205711735832,0.0,0.2585199610516066,0.0,0.1417687074829932,0.2759533898305085,0.2759533898305085,0.2759533898305085,0.0138370865924786,0.0138339176594379,0.0138389371510266,0.0138339176594379,0.0002955164857348,0.0003383613229737,0.0003374979397462,0.0003374979397462,1204.5,1204.5,1204.5,1204.5,0.2979858511761079,0.5800307219662059,0.5800307219662059,0.5800307219662059,8.850565242062754e-06,3.4318621053119406e-05,3.354491217752052e-05,3.354491217752052e-05,27,2.0,25.0,3.295836866004329,0.6931471805599453,3.218875824868201,15,2.0,13.0,2.70805020110221,0.6931471805599453,2.5649493574615367,0.074074074074074,0.925925925925926,0.1333333333333333,0.8666666666666667
pravda.ru,right,17.5,0.1774529541663623,0.1109572232992539,0.2254273504273504,0.5,0.1558441558441558,0.1666666666666666,0.15,0.15,0.0902255639097744,0.1,0.0857142857142857,0.0857142857142857,0.1148325358851674,0.1333333333333333,0.1071428571428571,0.1071428571428571,0.1148325358851674,0.1333333333333333,0.1071428571428571,0.1071428571428571,0.1145578231292517,0.2229872881355932,0.2229872881355932,0.2229872881355932,0.0113692817174826,0.0113752392675083,0.0113709619163109,0.0113709619163109,0.000252208238716,0.0002886606377273,0.0002879281618513,0.0002879281618513,1154.5,1154.5,1154.5,1154.5,0.2891040076239139,0.56274217585693,0.56274217585693,0.56274217585693,5.521122851474944e-06,2.1387277329376142e-05,2.092425557911629e-05,2.092425557911629e-05,11,3.0,8.0,2.3978952727983707,1.0986122886681098,2.079441541679836,7,2.0,5.0,1.9459101490553128,0.6931471805599453,1.6094379124341005,0.2727272727272727,0.7272727272727273,0.2857142857142857,0.7142857142857143
barenakedislam.com,right,42.0,0.0152574661635116,0.111946808345401,0.479383325924529,0.4927536231884058,0.3845108695652174,,0.3845108695652174,,0.4328440875103849,,0.4328440875103849,,0.1511270491803278,,0.1511270491803278,,0.1511270491803278,,0.1511270491803278,,0.1510204081632653,0.260593220338983,0.2939618644067797,0.260593220338983,0.0137617696536409,0.0129092103233077,0.0137637421919694,0.0129092103233077,0.0003145708263131,0.0003246997596068,0.0003592689902202,0.0003246997596068,1221.5,1190.0,1221.5,1190.0,0.3011313087793329,0.5749086479902558,0.5861533685190935,0.5749086479902558,1.4748011818418675e-05,3.249391795864193e-05,5.589282775875583e-05,3.249391795864193e-05,64,0.0,64.0,4.158883083359672,,4.158883083359672,23,0.0,23.0,3.1354942159291497,,3.1354942159291497,,1.0,,1.0
